  Max Value: 2.647412, Column: SRR2777583  Second Max Value: 2.490940, Column: SRR2777582
  Max Value: 1.344611, Column: SRR18603952  Second Max Value: 1.339986, Column: SRR16005343
  Max Value: 5.742302, Column: SRR15291904  Second Max Value: 4.016402, Column: SRR13490730
  Max Value: 1.045743, Column: SRR5363153  Second Max Value: 0.576273, Column: SRR16005345
  Max Value: 2.157605, Column: SRR18603955  Second Max Value: 0.666000, Column: SRR16005344
  Max Value: 3.084527, Column: SRR18603955  Second Max Value: 0.329000, Column: SRR18603954
  Max Value: 2.089273, Column: SRR18603952  Second Max Value: 0.387224, Column: SRR18603955
  Max Value: 4.819482, Column: SRR18603954  Second Max Value: 2.416397, Column: SRR18603955
  Max Value: 1.071954, Column: SRR18603955  Second Max Value: 0.215017, Column: SRR16005345
  Max Value: 1.421143, Column: SRR18603955  Second Max Value: 1.362999, Column: SRR19534940
  Max Value: 3.579331, Column: SRR13490730  Second Max Value: 0.802786, Column: SRR16005346
  Max Value: 4.482934, Column: SRR22028617  Second Max Value: 2.418802, Column: SRR5363140
  Max Value: 2.883198, Column: SRR13490730  Second Max Value: 2.262048, Column: SRR19534945
  Max Value: 1.831119, Column: SRR19850287  Second Max Value: 1.780863, Column: SRR19850291
  Max Value: 2.615038, Column: SRR19850291  Second Max Value: 1.756066, Column: SRR19850287
  Max Value: 1.578555, Column: SRR19850294  Second Max Value: 0.730276, Column: SRR2777522
  Max Value: 7.396332, Column: SRR13490730  Second Max Value: 3.897789, Column: SRR16005344
  Max Value: 1.376623, Column: SRR16005344  Second Max Value: 1.308620, Column: SRR22028618
